rep,Ne,divergence,mig_time,mig_rate,mig_model,mig_direction,D,ABBA,BABA,FST_AB,FST_BC
5,500000,shallow,intermediate,moderate,continuous,symmetric,0.3044707080246002,4292.469625000729,2288.6971250000383,0.08325669369511639,0.028754576135066122
6,500000,shallow,intermediate,moderate,continuous,symmetric,0.29071284456147267,4257.832250000665,2339.8122500000904,0.08177301482135478,0.029850557307660123
7,500000,shallow,intermediate,moderate,continuous,symmetric,0.2896740551657606,4287.531875000848,2361.4843750000496,0.0796968229908559,0.028937342400053332
8,500000,shallow,intermediate,moderate,continuous,symmetric,0.2986356023282665,4193.541750000727,2264.8392500000596,0.08137846515168724,0.02980691848423775
9,500000,shallow,intermediate,moderate,continuous,symmetric,0.2973365728563429,4239.991875000703,2296.4643750000546,0.0811090396246771,0.029585970470297044
0,500000,shallow,intermediate,high,episodic,C_to_B,0.010426399553839161,2643.1096250001006,2588.562125000066,0.05905030483931518,0.08396882657843567
1,500000,shallow,intermediate,high,episodic,C_to_B,0.008571981100767838,2640.271250000098,2595.3912500000974,0.06071494959499601,0.08450472447602139
2,500000,shallow,intermediate,high,episodic,C_to_B,0.01847236236087229,2634.002250000121,2538.4547500000867,0.060398042396461724,0.08340050571184635
3,500000,shallow,intermediate,high,episodic,C_to_B,0.004958411300994285,2593.258625000085,2567.668625000075,0.06021750208485186,0.08227890594476577
4,500000,shallow,intermediate,high,episodic,C_to_B,0.004775126438088441,2627.6015000001053,2602.626500000074,0.059287073054712584,0.0846220303400381
5,500000,shallow,intermediate,high,episodic,C_to_B,0.00643797898031323,2612.0496250001024,2578.6321250001056,0.059470277936893065,0.08421992973192859
6,500000,shallow,intermediate,high,episodic,C_to_B,-0.004140928621848795,2492.3961250000625,2513.1236250000675,0.060691598848389754,0.08592528611788651
7,500000,shallow,intermediate,high,episodic,C_to_B,0.013957010693741178,2692.719625000142,2618.589625000122,0.05965505981549708,0.08239365759603058
8,500000,shallow,intermediate,high,episodic,C_to_B,-0.0034633216980781384,2577.792000000102,2595.7095000000922,0.0598247030285203,0.0852581443032719
9,500000,shallow,intermediate,high,episodic,C_to_B,-0.00222754360218068,2685.870250000086,2697.8627500000853,0.0615426485850469,0.08491163014235224
0,500000,shallow,intermediate,high,episodic,symmetric,0.0019206137769478887,2640.9386250000907,2630.8136250000844,0.05888000894872,0.08235597335022624
1,500000,shallow,intermediate,high,episodic,symmetric,0.01243946259655489,2551.2501250000464,2488.5576250000922,0.061233685420094844,0.083298989688397
2,500000,shallow,intermediate,high,episodic,symmetric,0.0014385105416114667,2597.560000000119,2590.097500000099,0.0594887518324118,0.08193064044210704
3,500000,shallow,intermediate,high,episodic,symmetric,-0.0004932560957499817,2570.924500000087,2573.462000000106,0.060518951413621846,0.08613651781258698
4,500000,shallow,intermediate,high,episodic,symmetric,-0.014772489464476618,2532.8485000000815,2608.803500000089,0.06009970924445747,0.0861982573092627
5,500000,shallow,intermediate,high,episodic,symmetric,-0.005715804807849142,2597.9953750000986,2627.8653750001,0.060615176378074107,0.08373198618434517
6,500000,shallow,intermediate,high,episodic,symmetric,-0.0014056590633917455,2621.413125000095,2628.793125000084,0.06007002503814876,0.08454219080750035
7,500000,shallow,intermediate,high,episodic,symmetric,0.0016779452719464676,2658.7417500000997,2649.834250000131,0.06063364170353652,0.08447533782344803
8,500000,shallow,intermediate,high,episodic,symmetric,-0.008718553341456157,2516.845750000083,2561.1182500000787,0.05892989720884506,0.08475230994997071
9,500000,shallow,intermediate,high,episodic,symmetric,0.004685109741967269,2616.194500000064,2591.794500000105,0.05987729087283534,0.08297559469366754
0,500000,shallow,intermediate,high,continuous,C_to_B,0.17306919890020678,3622.6058750006873,2553.680875000091,0.059218670594598254,0.02728861549756906
1,500000,shallow,intermediate,high,continuous,C_to_B,0.1648979346421707,3574.503000000655,2562.5205000000697,0.05960725630508139,0.025824468161396157
2,500000,shallow,intermediate,high,continuous,C_to_B,0.15305233713041888,3480.9896250006213,2556.8796250001187,0.05915349908303568,0.026475053871389837
3,500000,shallow,intermediate,high,continuous,C_to_B,0.1693883012077675,3616.7591250006067,2568.969125000092,0.05989468661016237,0.027166120457341243
4,500000,shallow,intermediate,high,continuous,C_to_B,0.17420233498083174,3552.9845000006276,2498.7570000000997,0.060672785126203214,0.02585621369520059
5,500000,shallow,intermediate,high,continuous,C_to_B,0.1706506148891793,3592.3203750006405,2544.9853750001157,0.06039913557919763,0.02583631077144697
6,500000,shallow,intermediate,high,continuous,C_to_B,0.16672077873264418,3540.078625000643,2528.3461250000723,0.05718102394229594,0.027007074274213113
7,500000,shallow,intermediate,high,continuous,C_to_B,0.16208740077429643,3574.5837500006683,2577.4212500000726,0.05881242195503995,0.026156538677227534
8,500000,shallow,intermediate,high,continuous,C_to_B,0.1682146541553832,3547.075125000716,2525.567625000129,0.05911420726337539,0.026100768339931867
9,500000,shallow,intermediate,high,continuous,C_to_B,0.17545893522542189,3598.190000000663,2523.9975000001355,0.0593404546302732,0.026627177643308658
0,500000,shallow,intermediate,high,continuous,symmetric,0.3097161443835989,4421.59450000076,2330.3945000000404,0.08597540805641911,0.027698454021585474
1,500000,shallow,intermediate,high,continuous,symmetric,0.2873504029740823,4151.553625000796,2298.211125000028,0.0814585607399706,0.026433165157288403
2,500000,shallow,intermediate,high,continuous,symmetric,0.2947926962531512,4420.379375000715,2407.554375000089,0.08388607357102446,0.02668472326421462
3,500000,shallow,intermediate,high,continuous,symmetric,0.31858033360668064,4279.975125000697,2211.8176250000333,0.0828564765817241,0.026905039524159482
4,500000,shallow,intermediate,high,continuous,symmetric,0.28377058050159376,4134.131375000836,2306.476375000027,0.08225739072759404,0.02794928594019232
5,500000,shallow,intermediate,high,continuous,symmetric,0.32574874634477535,4335.479625000779,2204.9446250000437,0.08596101697745054,0.027077640083297754
6,500000,shallow,intermediate,high,continuous,symmetric,0.3086983063652692,4386.166500000752,2316.9315000000743,0.08478013412902502,0.02660155230796397
7,500000,shallow,intermediate,high,continuous,symmetric,0.3085060288399288,4338.895750000813,2292.9357500000106,0.08290597198146046,0.02639634168285966
8,500000,shallow,intermediate,high,continuous,symmetric,0.3074700661367985,4477.154875000742,2371.422375000031,0.0851659531867394,0.0265348380941473
9,500000,shallow,intermediate,high,continuous,symmetric,0.31047522829209845,4388.817250000682,2309.2372500000406,0.08504132114089118,0.02721408582789468
0,500000,shallow,intermediate,very_high,episodic,C_to_B,0.032855745844488554,2644.16700000017,2475.942000000083,0.057423029098965205,0.0755117554594149
1,500000,shallow,intermediate,very_high,episodic,C_to_B,0.018877793911287438,2866.2660000001533,2760.053500000091,0.05741297869579288,0.07387736758279387
2,500000,shallow,intermediate,very_high,episodic,C_to_B,0.03911505714271735,2731.27600000015,2525.6510000000485,0.05912835862572068,0.07635005445406486
3,500000,shallow,intermediate,very_high,episodic,C_to_B,0.025923969449672495,2775.0516250001524,2634.8066250000875,0.05747924100489625,0.07752946930086987
4,500000,shallow,intermediate,very_high,episodic,C_to_B,0.022789293986035707,2756.096375000194,2633.2763750001072,0.05781583229305588,0.0775191681575895
5,500000,shallow,intermediate,very_high,episodic,C_to_B,0.030500831843003933,2757.528125000141,2594.2931250000693,0.06032901101270696,0.07664611472822219
6,500000,shallow,intermediate,very_high,episodic,C_to_B,0.024988782260061883,2655.502500000149,2526.0225000000764,0.059545306149558185,0.07651284974949571
7,500000,shallow,intermediate,very_high,episodic,C_to_B,0.03380609718009796,2669.521500000148,2494.9315000000915,0.057428140122833725,0.07714193679043478
8,500000,shallow,intermediate,very_high,episodic,C_to_B,0.015032862536715296,2682.0157500001296,2602.5732500000886,0.06027819280708497,0.08070744026377853
9,500000,shallow,intermediate,very_high,episodic,C_to_B,0.03758522643292026,2728.9417500001487,2531.236750000062,0.055959763999426926,0.07351799382443724
0,500000,shallow,intermediate,very_high,episodic,symmetric,0.011980600266715345,2596.0267500001223,2534.5592500001135,0.05940957753192535,0.07947058798809087
1,500000,shallow,intermediate,very_high,episodic,symmetric,0.01646574659286353,2686.2740000001077,2599.2440000000856,0.05981219016739392,0.07817456383840746
2,500000,shallow,intermediate,very_high,episodic,symmetric,0.007787798451015581,2577.282125000108,2537.449625000096,0.05839041924324945,0.07829567339638877
3,500000,shallow,intermediate,very_high,episodic,symmetric,0.005068457617681116,2705.0418750001277,2677.7593750001006,0.06091082775013766,0.07767952708682589
4,500000,shallow,intermediate,very_high,episodic,symmetric,-0.0002530590573892574,2577.7970000000964,2579.102000000088,0.06045786644145592,0.07798844667080414
5,500000,shallow,intermediate,very_high,episodic,symmetric,0.009854964909287495,2658.2438750001115,2606.3613750001086,0.06098194208840729,0.07636774427968097
6,500000,shallow,intermediate,very_high,episodic,symmetric,0.012662601758945262,2651.8951250001783,2585.5751250001013,0.058993168832128795,0.07628636409813161
7,500000,shallow,intermediate,very_high,episodic,symmetric,0.004859673458359123,2759.6727500001684,2732.9802500000906,0.06034134305272776,0.07730508753057116
8,500000,shallow,intermediate,very_high,episodic,symmetric,0.002731405511206758,2607.871000000133,2593.6635000001,0.05903687729877337,0.07822276142531284
9,500000,shallow,intermediate,very_high,episodic,symmetric,-0.0046847861887737334,2629.41987500013,2654.172375000043,0.05905280447886586,0.07521076525774398
0,500000,shallow,intermediate,very_high,continuous,C_to_B,0.16554708720408792,3666.671125000641,2625.088625000098,0.05916711621109096,0.027083643507139647
1,500000,shallow,intermediate,very_high,continuous,C_to_B,0.16470302521178132,3635.2457500006435,2607.110750000095,0.06003657192206131,0.026950487275329574
2,500000,shallow,intermediate,very_high,continuous,C_to_B,0.1524373581124765,3489.7480000006067,2566.5430000001265,0.059284730042168575,0.02647146523042304
3,500000,shallow,intermediate,very_high,continuous,C_to_B,0.1598442654900281,3569.696625000656,2585.7791250001046,0.061414778910087266,0.02786524690635433
4,500000,shallow,intermediate,very_high,continuous,C_to_B,0.1569315798764489,3609.053125000719,2629.9556250001015,0.060131536698567675,0.027135886259755902
5,500000,shallow,intermediate,very_high,continuous,C_to_B,0.16221515605261827,3653.6053750006663,2633.707875000098,0.06005059304778145,0.026595365946259827
6,500000,shallow,intermediate,very_high,continuous,C_to_B,0.1785666269369525,3577.6693750006752,2493.55187500009,0.06005683789975956,0.025803479506173475
7,500000,shallow,intermediate,very_high,continuous,C_to_B,0.17741885854459227,3520.367000000624,2459.437000000107,0.05629409586308601,0.026574966288683933
8,500000,shallow,intermediate,very_high,continuous,C_to_B,0.1719824471804687,3599.077375000618,2542.7848750001467,0.060000059939292555,0.02610989577687381
9,500000,shallow,intermediate,very_high,continuous,C_to_B,0.16218474979414355,3436.524375000597,2477.3793750000887,0.059867633654878016,0.027341434083781823
0,500000,shallow,intermediate,very_high,continuous,symmetric,0.30490472243736744,4304.46050000076,2292.895500000021,0.08484390790857865,0.027700397000968584
1,500000,shallow,intermediate,very_high,continuous,symmetric,0.32480755980461934,4379.548500000731,2232.0510000000395,0.08506515262425378,0.02754602660960364
2,500000,shallow,intermediate,very_high,continuous,symmetric,0.2925584918299949,4248.961125000739,2325.5361250000574,0.08456056170351806,0.027295809371833187
3,500000,shallow,intermediate,very_high,continuous,symmetric,0.3080322431586147,4291.722625000675,2270.3826250000343,0.08457337293092362,0.026146438775148533
4,500000,shallow,intermediate,very_high,continuous,symmetric,0.3113419076809276,4163.566125000877,2186.518625000029,0.08462997585961689,0.02468779883060723
5,500000,shallow,intermediate,very_high,continuous,symmetric,0.31398672510455816,4338.071000000692,2264.843500000056,0.08652337711522605,0.029100286578071215
6,500000,shallow,intermediate,very_high,continuous,symmetric,0.309918000291429,4348.683625000774,2290.9436250000413,0.08384269774242563,0.027409762442635658
7,500000,shallow,intermediate,very_high,continuous,symmetric,0.312636329270845,4373.035625000755,2289.9456250000403,0.08279983168493833,0.025773375547803387
8,500000,shallow,intermediate,very_high,continuous,symmetric,0.30623195374894246,4311.619250000671,2289.9942500000548,0.08466600295112522,0.02678785676625104
9,500000,shallow,intermediate,very_high,continuous,symmetric,0.30238629421248153,4292.125875000772,2299.045875000032,0.08389542149354515,0.026979292647492274
0,500000,shallow,ancient,none,episodic,C_to_B,0.0050027990101982975,2564.3366250000995,2538.8066250000984,0.05911781489100499,0.08597034565840223
1,500000,shallow,ancient,none,episodic,C_to_B,-0.0038891514148518785,2644.175625000083,2664.823125000093,0.06171039451153659,0.08234686422621981
2,500000,shallow,ancient,none,episodic,C_to_B,0.0032968728868490154,2510.2408750000923,2493.7433750000473,0.05989044054047019,0.08399895389277393
3,500000,shallow,ancient,none,episodic,C_to_B,0.0038481688314570624,2577.6610000000865,2557.8985000000926,0.05883834338753234,0.08450224870331634
4,500000,shallow,ancient,none,episodic,C_to_B,0.0006929396267086654,2624.701125000107,2621.0661250000912,0.05921647943901901,0.08446195898023522
5,500000,shallow,ancient,none,episodic,C_to_B,-0.0042146181337053825,2581.5387500000684,2603.391250000062,0.05982507452589136,0.08513856919500307
6,500000,shallow,ancient,none,episodic,C_to_B,-0.010603137471502409,2531.5466250000745,2585.8066250000657,0.06037803053294299,0.08453117345536422
7,500000,shallow,ancient,none,episodic,C_to_B,-0.0052535968299260395,2623.6225000000936,2651.335000000089,0.05977149098345576,0.08547477674173451
8,500000,shallow,ancient,none,episodic,C_to_B,0.014841880200259241,2698.6656250001015,2619.7306250000906,0.06087124717853067,0.08433845946699427
9,500000,shallow,ancient,none,episodic,C_to_B,-0.0023822935527743425,2659.672000000089,2672.3745000001327,0.060807251006184074,0.0844388563700647
0,500000,shallow,ancient,none,episodic,symmetric,0.002450987681475318,2654.4021250000847,2641.422125000076,0.05898280354614837,0.08357609278228835
1,500000,shallow,ancient,none,episodic,symmetric,0.0035356930821872283,2527.860750000103,2510.0482500001135,0.06125832548610915,0.08372777019416887
2,500000,shallow,ancient,none,episodic,symmetric,0.00393946132462836,2524.8452500000567,2505.0302500001103,0.05948986551784927,0.08434153184270862
3,500000,shallow,ancient,none,episodic,symmetric,0.007327195888733542,2594.55087500007,2556.805875000069,0.05855268672038969,0.08459888524595212
4,500000,shallow,ancient,none,episodic,symmetric,0.0028054351413479687,2560.2423750000876,2545.9173750001005,0.059146803957054614,0.0838220145158075
5,500000,shallow,ancient,none,episodic,symmetric,0.0008378526484892801,2527.918375000071,2523.685875000089,0.060681411610142386,0.08685295901724063
6,500000,shallow,ancient,none,episodic,symmetric,-0.00824483943257228,2563.9385000000875,2606.56850000008,0.05903575491414847,0.08375809813407674
7,500000,shallow,ancient,none,episodic,symmetric,-0.0045697264167709134,2636.3055000001195,2660.5105000000954,0.060009093023585695,0.0841648604312415
8,500000,shallow,ancient,none,episodic,symmetric,0.0013068395972147438,2645.3222500000916,2638.4172500001237,0.0621312637032602,0.08643992827811492
9,500000,shallow,ancient,none,episodic,symmetric,0.0014060194454723922,2515.0541250000947,2507.991625000097,0.058705506769573486,0.08086139322937841
0,500000,shallow,ancient,none,continuous,C_to_B,-0.011414706453519254,2548.498125000076,2607.350625000072,0.062473164738068965,0.08758931481335769
1,500000,shallow,ancient,none,continuous,C_to_B,-0.017627260600803493,2555.792125000069,2647.5121250000902,0.06241316295835921,0.0847361872507023
2,500000,shallow,ancient,none,continuous,C_to_B,0.0001600334385110426,2507.6897500000714,2506.887250000083,0.05955843271514156,0.0847991622381563
3,500000,shallow,ancient,none,continuous,C_to_B,0.0051202817226707695,2602.4705000000863,2575.9555000000823,0.06155976279876114,0.08480438782292717
4,500000,shallow,ancient,none,continuous,C_to_B,0.008455978749522287,2666.344750000081,2621.629750000064,0.05964652497453016,0.08563223636143924
5,500000,shallow,ancient,none,continuous,C_to_B,-0.005585401074227934,2598.4671250000847,2627.6571250000843,0.06037707375403836,0.08467363273448633
6,500000,shallow,ancient,none,continuous,C_to_B,-0.006760217216617428,2534.2595000000983,2568.7570000000824,0.06034973719116809,0.08452298400649966
7,500000,shallow,ancient,none,continuous,C_to_B,-0.006848225268978464,2496.7562500000545,2531.1887500000894,0.06094289220064373,0.0846273416404652
8,500000,shallow,ancient,none,continuous,C_to_B,0.006473745907052376,2624.7235000000587,2590.958500000071,0.06116315157712277,0.0834859747227813
9,500000,shallow,ancient,none,continuous,C_to_B,-0.0019361598254015232,2650.243875000102,2660.52637500009,0.05886358236752814,0.08585332994845983
0,500000,shallow,ancient,none,continuous,symmetric,0.003682545022775469,2586.5121250000993,2567.5321250000966,0.060892451781056095,0.08365534769894617
1,500000,shallow,ancient,none,continuous,symmetric,-0.007256531493381084,2622.93000000009,2661.275000000073,0.06095633448320464,0.08479292824458172
2,500000,shallow,ancient,none,continuous,symmetric,0.011004472053405337,2656.4831250000793,2598.653125000115,0.059455241112963186,0.08425251593599277
3,500000,shallow,ancient,none,continuous,symmetric,0.007650378511995605,2488.0488750000986,2450.2688750000907,0.05927196603370064,0.08427170958023325
4,500000,shallow,ancient,none,continuous,symmetric,0.01062449188054914,2608.011500000107,2553.176500000117,0.06048050147393793,0.08345302807711766
5,500000,shallow,ancient,none,continuous,symmetric,-0.005182656379171216,2563.508875000056,2590.218875000106,0.06070005493213703,0.0870637566905596
6,500000,shallow,ancient,none,continuous,symmetric,-0.002264224423161549,2596.5438750001053,2608.328875000104,0.058610800941768425,0.08297192148764924
7,500000,shallow,ancient,none,continuous,symmetric,0.01668799443188706,2561.749375000084,2477.6518750000373,0.05967392763495366,0.08379254154162799
8,500000,shallow,ancient,none,continuous,symmetric,-0.0027589458110416944,2643.156375000132,2657.781375000088,0.05816271311209023,0.08554024540703177
9,500000,shallow,ancient,none,continuous,symmetric,0.004652386414441036,2634.510125000101,2610.110125000098,0.057571979983955045,0.0846673385087708
0,500000,shallow,ancient,low,episodic,C_to_B,0.003674557799368554,2689.4203750001047,2669.727875000094,0.061567284875953386,0.08611948540995426
1,500000,shallow,ancient,low,episodic,C_to_B,0.00582334523070138,2609.6226250000577,2579.405125000117,0.05944015551336571,0.08383197767690462
2,500000,shallow,ancient,low,episodic,C_to_B,-0.008381977965329149,2472.5448750000596,2514.3448750000866,0.059524228942145,0.08555913395319727
3,500000,shallow,ancient,low,episodic,C_to_B,0.010083170261233768,2621.5838750001058,2569.2438750001165,0.06032095841418262,0.08427276008223647
4,500000,shallow,ancient,low,episodic,C_to_B,0.00032476602877887163,2506.463750000086,2504.8362500000662,0.059249175435337614,0.08356841438105361
5,500000,shallow,ancient,low,episodic,C_to_B,-0.0003982779633862261,2641.574250000117,2643.679250000077,0.06104174179283386,0.08371743429782427
6,500000,shallow,ancient,low,episodic,C_to_B,0.005808301988197578,2635.1742500001187,2604.739250000084,0.061124103836428655,0.08534704089980508
7,500000,shallow,ancient,low,episodic,C_to_B,0.005989565652294711,2618.8697500000712,2587.68475000007,0.05962026733651909,0.08413796075979112
8,500000,shallow,ancient,low,episodic,C_to_B,0.006100631352925709,2609.20037500009,2577.5578750000927,0.059748095652915494,0.08472889202252784
9,500000,shallow,ancient,low,episodic,C_to_B,-0.01122603968145663,2570.9045000001115,2629.282000000089,0.058741011249024803,0.08187532621871488
0,500000,shallow,ancient,low,episodic,symmetric,-0.014629841644429034,2583.4253750000744,2660.137875000125,0.05904444159160885,0.08237189388723624
1,500000,shallow,ancient,low,episodic,symmetric,0.004600904575119827,2640.9258750000827,2616.7358750000744,0.060387426142546344,0.08338779743512492
2,500000,shallow,ancient,low,episodic,symmetric,0.00036651866986824185,2661.1396250000785,2659.1896250001073,0.05956910240414758,0.08627179116181317
3,500000,shallow,ancient,low,episodic,symmetric,-0.01170461151745223,2533.1978750000744,2593.200375000073,0.06046536326207152,0.0838138916717603
4,500000,shallow,ancient,low,episodic,symmetric,-0.0063277070105185185,2582.050125000097,2614.9351250000846,0.05990680391859905,0.08385442178065314
5,500000,shallow,ancient,low,episodic,symmetric,0.00032349586845318673,2717.296750000078,2715.5392500000944,0.059862204930491124,0.08390427561995487
6,500000,shallow,ancient,low,episodic,symmetric,0.0047776522083433194,2650.1415000001225,2624.9390000001076,0.05919250980843474,0.0832298074738671
7,500000,shallow,ancient,low,episodic,symmetric,0.00015742414714058444,2565.1310000000767,2564.3235000001177,0.05953957385984217,0.08363892075081056
8,500000,shallow,ancient,low,episodic,symmetric,-0.0046856798690064795,2569.7050000000827,2593.9000000000847,0.06025075778432554,0.08483173036301042
9,500000,shallow,ancient,low,episodic,symmetric,-0.008366571520200526,2535.064625000087,2577.8421250000792,0.060334327068576936,0.08512792564010614
0,500000,shallow,ancient,low,continuous,C_to_B,0.01423551043365595,2663.029750000117,2588.27475000006,0.05963530753142465,0.07683679192927147
1,500000,shallow,ancient,low,continuous,C_to_B,0.0056553873218664,2534.4158750000993,2505.910875000084,0.059054888096864974,0.07659277703391933
2,500000,shallow,ancient,low,continuous,C_to_B,0.021071045745455905,2714.584000000177,2602.5465000001122,0.06131207688990675,0.0753176901256365
3,500000,shallow,ancient,low,continuous,C_to_B,0.00981644779103763,2678.2163750001646,2626.1463750000626,0.06050057741434709,0.07744416433878543
4,500000,shallow,ancient,low,continuous,C_to_B,0.008977424087274847,2673.911125000078,2626.3286250000947,0.05994040483090374,0.07825260442653535
5,500000,shallow,ancient,low,continuous,C_to_B,0.0009816062062235193,2641.122625000129,2635.9426250000824,0.059877470054788225,0.07617687256528205
6,500000,shallow,ancient,low,continuous,C_to_B,0.0212944648047254,2608.275125000173,2499.5076250001084,0.059551727679252146,0.07454651716948812
7,500000,shallow,ancient,low,continuous,C_to_B,0.003903454587960024,2661.5260000001504,2640.8285000001338,0.061058532311105744,0.07799262141989126
8,500000,shallow,ancient,low,continuous,C_to_B,0.005351847530805679,2698.250000000171,2669.522500000118,0.05854813833448397,0.0750575731189898
9,500000,shallow,ancient,low,continuous,C_to_B,0.02105304530892551,2682.2408750001277,2571.6308750000894,0.05907464765012555,0.07841926861149014
0,500000,shallow,ancient,low,continuous,symmetric,0.04714643241557567,2775.092500000202,2525.2025000000754,0.05892992028692065,0.07331602242632776
1,500000,shallow,ancient,low,continuous,symmetric,0.04557833476860722,2728.054375000161,2490.2143750000882,0.05784663170691305,0.07651194412496745
2,500000,shallow,ancient,low,continuous,symmetric,0.022715903189033746,2622.926750000131,2506.4092500001,0.05787505713974048,0.07644177885655301
3,500000,shallow,ancient,low,continuous,symmetric,0.030863496613690086,2729.257625000143,2565.8326250000778,0.05744149303583483,0.07696832561755863
4,500000,shallow,ancient,low,continuous,symmetric,0.023877886091145533,2777.9648750001666,2648.3948750000836,0.05928791765171391,0.08005920879819571
5,500000,shallow,ancient,low,continuous,symmetric,0.03219366494269742,2651.528375000155,2486.1283750000603,0.05932573701647058,0.07657248993099405
6,500000,shallow,ancient,low,continuous,symmetric,0.03475455206588178,2708.0222500001873,2526.1122500000993,0.058103539079939905,0.07511803971129763
7,500000,shallow,ancient,low,continuous,symmetric,0.032154457781934716,2802.4405000001984,2627.8330000000806,0.05809997752690388,0.07721908935937014
8,500000,shallow,ancient,low,continuous,symmetric,0.011983951402115717,2645.76525000014,2583.1027500000596,0.05832767474343112,0.07702092149652287
9,500000,shallow,ancient,low,continuous,symmetric,0.036674124374508274,2798.7336250001986,2600.7136250000913,0.05738375263185385,0.07666750083871192
0,500000,shallow,ancient,moderate,episodic,C_to_B,-0.013112066747821678,2462.879500000111,2528.3245000001084,0.05952554392571911,0.08484138288404984
1,500000,shallow,ancient,moderate,episodic,C_to_B,0.011367011744996623,2492.3805000000807,2436.355500000091,0.059046149053391304,0.08391905679653877
2,500000,shallow,ancient,moderate,episodic,C_to_B,-0.008905534396446977,2520.712250000061,2566.0122500000616,0.05863449757908812,0.08475387983423754
3,500000,shallow,ancient,moderate,episodic,C_to_B,-0.00011686485122509413,2513.293500000052,2513.881000000077,0.05853084847015914,0.08386234759154323
4,500000,shallow,ancient,moderate,episodic,C_to_B,-0.0044165462701365125,2669.8331250000892,2693.520625000075,0.06004986233898568,0.08357000907746244
5,500000,shallow,ancient,moderate,episodic,C_to_B,0.013636964394146946,2667.986125000079,2596.198625000115,0.058648853647692956,0.08152149501364171
6,500000,shallow,ancient,moderate,episodic,C_to_B,-0.015595487973385511,2547.5680000000843,2628.288000000062,0.06045615688504509,0.0853959893305779
7,500000,shallow,ancient,moderate,episodic,C_to_B,-0.0019336481038107574,2498.2007500001178,2507.8807500001153,0.06265093704001987,0.08777152263355663
8,500000,shallow,ancient,moderate,episodic,C_to_B,0.0030497438770878114,2571.9697500000925,2556.3297500000945,0.05944798332501115,0.08409555514241988
9,500000,shallow,ancient,moderate,episodic,C_to_B,0.008302676740501379,2646.3966250001017,2602.8141250000854,0.06017698503164164,0.0829293352316467
0,500000,shallow,ancient,moderate,episodic,symmetric,-0.0021642229518242387,2619.3948750000677,2630.7573750000897,0.062291118655397,0.0853597958496381
1,500000,shallow,ancient,moderate,episodic,symmetric,0.0006687995728696339,2644.5622500001036,2641.0272500001392,0.0616906353404027,0.08425792851222923
2,500000,shallow,ancient,moderate,episodic,symmetric,0.009240752416343865,2511.565250000075,2465.5727500000967,0.06045164318311147,0.08324658628894765
3,500000,shallow,ancient,moderate,episodic,symmetric,-0.006349599864860932,2701.412750000101,2735.9377500001037,0.06137566576554215,0.08493438186722932
4,500000,shallow,ancient,moderate,episodic,symmetric,-0.0037601048246820074,2554.4495000000943,2573.73200000009,0.0587948617476742,0.08489919376092198
5,500000,shallow,ancient,moderate,episodic,symmetric,-0.011057546473957094,2572.737625000067,2630.2701250000523,0.058483255928575464,0.08382709225284236
6,500000,shallow,ancient,moderate,episodic,symmetric,0.0012447533412216563,2669.509625000071,2662.872125000089,0.06055853394432039,0.08318110619602515
7,500000,shallow,ancient,moderate,episodic,symmetric,-0.0025406942950732822,2518.9761250001084,2531.808625000077,0.060541504261032754,0.08237770902846578
8,500000,shallow,ancient,moderate,episodic,symmetric,0.004803041319844398,2623.908750000081,2598.823750000086,0.05961781128760086,0.08485567845455151
9,500000,shallow,ancient,moderate,episodic,symmetric,-0.008545227910488874,2538.9035000001,2582.66850000008,0.06072111928346378,0.08556612517327082
0,500000,shallow,ancient,moderate,continuous,C_to_B,0.14035104339907023,3460.626875000559,2608.7793750001247,0.06034402244347494,0.029763026077601618
1,500000,shallow,ancient,moderate,continuous,C_to_B,0.16048933332798673,3578.702500000595,2588.8725000001223,0.059489960639884695,0.028331891823264586
2,500000,shallow,ancient,moderate,continuous,C_to_B,0.1410696011692098,3427.768375000603,2580.223375000101,0.05935732094711625,0.02915853078064513
3,500000,shallow,ancient,moderate,continuous,C_to_B,0.14935066657180887,3521.2318750006666,2606.10937500011,0.061225271914521505,0.028765013929962578
4,500000,shallow,ancient,moderate,continuous,C_to_B,0.14289231966437482,3529.219625000598,2646.724625000136,0.059189187774704236,0.02903474596487536
5,500000,shallow,ancient,moderate,continuous,C_to_B,0.15822787820902695,3499.993375000602,2543.7108750001107,0.059386080080255546,0.02828609926291725
6,500000,shallow,ancient,moderate,continuous,C_to_B,0.15171745450192609,3490.7561250006515,2571.071125000123,0.05941242399999539,0.028556244510447297
7,500000,shallow,ancient,moderate,continuous,C_to_B,0.14870230686083227,3484.6197500005865,2582.434750000092,0.05969006043683278,0.028121177673469923
8,500000,shallow,ancient,moderate,continuous,C_to_B,0.14664206404839464,3393.186625000605,2525.289125000127,0.05791881183141854,0.02787575540967071
9,500000,shallow,ancient,moderate,continuous,C_to_B,0.1557608854104921,3490.4507500006293,2549.6407500001246,0.06051221517099211,0.028943382599007455
0,500000,shallow,ancient,moderate,continuous,symmetric,0.29910761030160193,4292.825750000743,2316.058250000022,0.08343306557969028,0.028596278675041793
1,500000,shallow,ancient,moderate,continuous,symmetric,0.31098243523794744,4279.745750000783,2249.3207500000285,0.08296841949500798,0.028349757765192263
2,500000,shallow,ancient,moderate,continuous,symmetric,0.29276080697033463,4289.721000000721,2346.806000000074,0.08042426119022977,0.02827773846986682
